timeStamp= 1341841278.842669; T[0]= 0.000000000; T[1]= 0.000000000; T[2]= 0.000000000; x= 0.000000000; y=  0.000000000; z=  0.000000000; w= 1.000000000
timeStamp= 1341841289.666507959; T[0]= -0.700983465; T[1]= -1.453702211; T[2]= 1.563669205; x= -0.053559404; y=  0.648749292; z=  0.593893051; w= 0.472807288
timeStamp= 1341841289.698528051; T[0]= -0.690763235; T[1]= -1.459844351; T[2]= 1.564834833; x= -0.057817604; y=  0.647278428; z=  0.596784234; w= 0.470676363
timeStamp= 1341841289.734572887; T[0]= -0.735188305; T[1]= -1.434723854; T[2]= 1.556481838; x= -0.042081073; y=  0.644471169; z=  0.591843784; w= 0.482293487
timeStamp= 1341841289.766798019; T[0]= -0.683262229; T[1]= -1.453873754; T[2]= 1.567377210; x= -0.050325684; y=  0.645970285; z=  0.605817556; w= 0.461708486
timeStamp= 1341841289.802530050; T[0]= -0.671189785; T[1]= -1.461526394; T[2]= 1.572507143; x= -0.050547291; y=  0.646213830; z=  0.610329747; w= 0.455357194
timeStamp= 1341841289.834681988; T[0]= -0.664304674; T[1]= -1.461960077; T[2]= 1.576921344; x= -0.051540997; y=  0.647059977; z=  0.611699164; w= 0.452195734
timeStamp= 1341841289.866681099; T[0]= -0.658137619; T[1]= -1.471409440; T[2]= 1.590597391; x= -0.052050803; y=  0.651524544; z=  0.610085011; w= 0.447886914
timeStamp= 1341841289.902550936; T[0]= -0.656284809; T[1]= -1.473293543; T[2]= 1.595322847; x= -0.050628860; y=  0.652792394; z=  0.609160483; w= 0.447462082
timeStamp= 1341841289.934519053; T[0]= -0.653376341; T[1]= -1.470025659; T[2]= 1.586869717; x= -0.051539864; y=  0.648930907; z=  0.611158013; w= 0.450242370
timeStamp= 1341841289.970662117; T[0]= -0.648839295; T[1]= -1.468593121; T[2]= 1.587536812; x= -0.052516900; y=  0.648077309; z=  0.611845672; w= 0.450424820
timeStamp= 1341841290.002510071; T[0]= -0.647306442; T[1]= -1.472110629; T[2]= 1.589725018; x= -0.054302689; y=  0.647368371; z=  0.612642109; w= 0.450149924
timeStamp= 1341841290.034534931; T[0]= -0.643855214; T[1]= -1.475251079; T[2]= 1.594531894; x= -0.056433111; y=  0.646091580; z=  0.614659190; w= 0.448971093
timeStamp= 1341841290.070564032; T[0]= -0.642088056; T[1]= -1.463714957; T[2]= 1.592077136; x= -0.052214429; y=  0.643560410; z=  0.617280424; w= 0.449520290
timeStamp= 1341841290.102623940; T[0]= -0.628119826; T[1]= -1.477092743; T[2]= 1.616271138; x= -0.053402495; y=  0.653059483; z=  0.615452528; w= 0.438040584
timeStamp= 1341841290.134608984; T[0]= -0.624961376; T[1]= -1.487675190; T[2]= 1.622184515; x= -0.053956322; y=  0.656536162; z=  0.614104211; w= 0.434654981
timeStamp= 1341841290.170556068; T[0]= -0.621535897; T[1]= -1.489999652; T[2]= 1.613119245; x= -0.057150420; y=  0.653193116; z=  0.616491258; w= 0.435902506
timeStamp= 1341841290.202506065; T[0]= -0.616495490; T[1]= -1.470794559; T[2]= 1.605581403; x= -0.051488236; y=  0.650344968; z=  0.619719505; w= 0.436289012
timeStamp= 1341841290.238682985; T[0]= -0.615486145; T[1]= -1.484249234; T[2]= 1.628072739; x= -0.048047662; y=  0.659777045; z=  0.615812778; w= 0.427972168
timeStamp= 1341841290.270492077; T[0]= -0.600206912; T[1]= -1.494453669; T[2]= 1.636171222; x= -0.047874812; y=  0.663151741; z=  0.616832733; w= 0.421254277
timeStamp= 1341841290.302953959; T[0]= -0.601567507; T[1]= -1.493821144; T[2]= 1.636004090; x= -0.044755612; y=  0.663827896; z=  0.616221488; w= 0.421426713
timeStamp= 1341841290.338505983; T[0]= -0.594632030; T[1]= -1.490969419; T[2]= 1.638970137; x= -0.045298170; y=  0.665947497; z=  0.613445222; w= 0.422074586
timeStamp= 1341841290.370585918; T[0]= -0.567240715; T[1]= -1.500326395; T[2]= 1.656106472; x= -0.047898784; y=  0.673960268; z=  0.610197127; w= 0.413693994
timeStamp= 1341841290.402597904; T[0]= -0.553670228; T[1]= -1.509141922; T[2]= 1.667552948; x= -0.048467036; y=  0.680004001; z=  0.606752038; w= 0.408775628
timeStamp= 1341841290.438604116; T[0]= -0.564341187; T[1]= -1.515091658; T[2]= 1.667248249; x= -0.047217835; y=  0.682026029; z=  0.605194509; w= 0.407860935
timeStamp= 1341841290.470513105; T[0]= -0.552938402; T[1]= -1.509966612; T[2]= 1.672333956; x= -0.046045549; y=  0.686100721; z=  0.605013490; w= 0.401377827
timeStamp= 1341841290.506675005; T[0]= -0.545027971; T[1]= -1.518775225; T[2]= 1.678983808; x= -0.042233411; y=  0.692341685; z=  0.605475962; w= 0.390228331
timeStamp= 1341841290.570539951; T[0]= -0.545311987; T[1]= -1.523828983; T[2]= 1.679379225; x= -0.042091805; y=  0.692137957; z=  0.607753277; w= 0.387052000
timeStamp= 1341841290.606576920; T[0]= -0.536029577; T[1]= -1.528230429; T[2]= 1.689893007; x= -0.047238845; y=  0.695416093; z=  0.606785059; w= 0.382069141
timeStamp= 1341841290.638694048; T[0]= -0.528623462; T[1]= -1.533330560; T[2]= 1.697329640; x= -0.049719144; y=  0.698985875; z=  0.606130064; w= 0.376235336
timeStamp= 1341841290.670737028; T[0]= -0.530147791; T[1]= -1.542901397; T[2]= 1.703061104; x= -0.053921927; y=  0.700552106; z=  0.605210185; w= 0.374218822
timeStamp= 1341841290.706598043; T[0]= -0.533720016; T[1]= -1.553439260; T[2]= 1.710748434; x= -0.057495359; y=  0.700806737; z=  0.606975734; w= 0.370330423
timeStamp= 1341841290.738569975; T[0]= -0.541244447; T[1]= -1.548806667; T[2]= 1.711437106; x= -0.060203835; y=  0.699206173; z=  0.610280931; w= 0.367482394
timeStamp= 1341841290.774559021; T[0]= -0.534803927; T[1]= -1.553887725; T[2]= 1.718960166; x= -0.063517392; y=  0.699577570; z=  0.614885151; w= 0.358431250
timeStamp= 1341841290.806651115; T[0]= -0.535134256; T[1]= -1.562975287; T[2]= 1.725790501; x= -0.065403603; y=  0.697725952; z=  0.620280623; w= 0.352353156
timeStamp= 1341841290.838723898; T[0]= -0.543299973; T[1]= -1.549291372; T[2]= 1.721891880; x= -0.064628422; y=  0.694021463; z=  0.626540422; w= 0.348718345
timeStamp= 1341841290.874578953; T[0]= -0.530668616; T[1]= -1.549313426; T[2]= 1.742106438; x= -0.066709258; y=  0.699299693; z=  0.627877414; w= 0.335111558
timeStamp= 1341841290.906666994; T[0]= -0.509438932; T[1]= -1.555087447; T[2]= 1.743747234; x= -0.069370836; y=  0.699578583; z=  0.632663548; w= 0.324829608
timeStamp= 1341841290.938527107; T[0]= -0.509466767; T[1]= -1.559330940; T[2]= 1.755827904; x= -0.072215036; y=  0.702866614; z=  0.629565060; w= 0.323127538
timeStamp= 1341841290.974514961; T[0]= -0.514506936; T[1]= -1.562681317; T[2]= 1.756318569; x= -0.073049344; y=  0.701435387; z=  0.631560862; w= 0.322153836
timeStamp= 1341841291.006827116; T[0]= -0.521116614; T[1]= -1.556267381; T[2]= 1.745929241; x= -0.069748811; y=  0.695665956; z=  0.635633111; w= 0.327344596
timeStamp= 1341841291.042695999; T[0]= -0.518485546; T[1]= -1.547329068; T[2]= 1.740095019; x= -0.065993875; y=  0.691846848; z=  0.637561679; w= 0.332427114
timeStamp= 1341841291.074695110; T[0]= -0.521284163; T[1]= -1.552782655; T[2]= 1.753545523; x= -0.064992160; y=  0.695566475; z=  0.632575333; w= 0.334382623
timeStamp= 1341841291.106709003; T[0]= -0.522644877; T[1]= -1.558248281; T[2]= 1.765153885; x= -0.064297624; y=  0.698317289; z=  0.628072977; w= 0.337258101
timeStamp= 1341841291.142716885; T[0]= -0.520149648; T[1]= -1.556587934; T[2]= 1.750399113; x= -0.064176887; y=  0.691990256; z=  0.630878866; w= 0.344996601
timeStamp= 1341841291.174631119; T[0]= -0.526657045; T[1]= -1.561397791; T[2]= 1.756090760; x= -0.064695798; y=  0.691049755; z=  0.630074739; w= 0.348239064
timeStamp= 1341841291.210614920; T[0]= -0.497053593; T[1]= -1.579376936; T[2]= 1.800856233; x= -0.070124902; y=  0.701900184; z=  0.626339018; w= 0.331840307
timeStamp= 1341841291.242640972; T[0]= -0.514524341; T[1]= -1.569539189; T[2]= 1.781282663; x= -0.062311467; y=  0.694951832; z=  0.629376829; w= 0.342116833
timeStamp= 1341841291.310585022; T[0]= -0.513578296; T[1]= -1.570083737; T[2]= 1.768514156; x= -0.058027983; y=  0.688176274; z=  0.634496689; w= 0.347073555
timeStamp= 1341841291.342598915; T[0]= -0.498960495; T[1]= -1.572865605; T[2]= 1.782400727; x= -0.058701023; y=  0.690932453; z=  0.633748531; w= 0.342825443
timeStamp= 1341841291.374516010; T[0]= -0.461465627; T[1]= -1.593242764; T[2]= 1.823681474; x= -0.066510871; y=  0.702219725; z=  0.629757762; w= 0.325375050
timeStamp= 1341841291.410597086; T[0]= -0.445109755; T[1]= -1.598621249; T[2]= 1.830199122; x= -0.068614930; y=  0.703082085; z=  0.631485820; w= 0.319676727
timeStamp= 1341841291.442691088; T[0]= -0.486831725; T[1]= -1.574158430; T[2]= 1.772123575; x= -0.053352542; y=  0.684340298; z=  0.640153468; w= 0.345014960
timeStamp= 1341841291.478770971; T[0]= -0.486764640; T[1]= -1.564146161; T[2]= 1.757434726; x= -0.049963608; y=  0.678310573; z=  0.643723428; w= 0.350739896
timeStamp= 1341841291.510724068; T[0]= -0.430128843; T[1]= -1.592589974; T[2]= 1.845808864; x= -0.065863706; y=  0.705188990; z=  0.628716528; w= 0.321070015
timeStamp= 1341841291.542606115; T[0]= -0.419549078; T[1]= -1.589456677; T[2]= 1.831246853; x= -0.061739840; y=  0.705627441; z=  0.629996836; w= 0.318405539
timeStamp= 1341841291.578658104; T[0]= -0.485064119; T[1]= -1.575916290; T[2]= 1.796562791; x= -0.042434692; y=  0.696152806; z=  0.625495970; w= 0.349750370
timeStamp= 1341841291.610672951; T[0]= -0.441682100; T[1]= -1.580782771; T[2]= 1.814728379; x= -0.052620940; y=  0.702372193; z=  0.624501109; w= 0.337494671
timeStamp= 1341841291.642584085; T[0]= -0.385383010; T[1]= -1.594394684; T[2]= 1.837635517; x= -0.057210732; y=  0.712926805; z=  0.624850512; w= 0.313088119
timeStamp= 1341841291.678672075; T[0]= -0.374488741; T[1]= -1.598334193; T[2]= 1.836504102; x= -0.050406985; y=  0.716221750; z=  0.625255942; w= 0.305843979
timeStamp= 1341841291.710743904; T[0]= -0.355515242; T[1]= -1.596506357; T[2]= 1.836943626; x= -0.049188495; y=  0.720707357; z=  0.624611795; w= 0.296684057
timeStamp= 1341841291.746611118; T[0]= -0.343127817; T[1]= -1.592162490; T[2]= 1.827692747; x= -0.044534124; y=  0.727207005; z=  0.619471431; w= 0.292304277
timeStamp= 1341841291.778640032; T[0]= -0.348707885; T[1]= -1.588159561; T[2]= 1.847019672; x= -0.036425024; y=  0.744751751; z=  0.599580824; w= 0.290724695
timeStamp= 1341841291.810513973; T[0]= -0.340250522; T[1]= -1.598942995; T[2]= 1.827653766; x= -0.035048176; y=  0.748428047; z=  0.596192479; w= 0.288412273
timeStamp= 1341841291.846596956; T[0]= -0.328325868; T[1]= -1.611465216; T[2]= 1.830145478; x= -0.028468145; y=  0.752662361; z=  0.596501887; w= 0.277262241
timeStamp= 1341841291.878618002; T[0]= -0.328283429; T[1]= -1.620390415; T[2]= 1.835875869; x= -0.021105923; y=  0.752709746; z=  0.599544883; w= 0.271161377
timeStamp= 1341841291.910590887; T[0]= -0.332461476; T[1]= -1.616507053; T[2]= 1.834235430; x= -0.018781018; y=  0.750595450; z=  0.605763733; w= 0.263256550
timeStamp= 1341841291.946763992; T[0]= -0.322732359; T[1]= -1.597766876; T[2]= 1.825204492; x= -0.018555619; y=  0.750890315; z=  0.610086739; w= 0.252217203
timeStamp= 1341841291.978569984; T[0]= -0.314565122; T[1]= -1.593827009; T[2]= 1.823938251; x= -0.019192493; y=  0.754810810; z=  0.609682560; w= 0.241204143
timeStamp= 1341841292.014509916; T[0]= -0.312010586; T[1]= -1.601906180; T[2]= 1.831338048; x= -0.021065468; y=  0.757903337; z=  0.608992398; w= 0.232952833
timeStamp= 1341841292.047281027; T[0]= -0.309344471; T[1]= -1.602215886; T[2]= 1.835554361; x= -0.021182375; y=  0.758413255; z=  0.611975193; w= 0.223264456
timeStamp= 1341841292.078567028; T[0]= -0.295307845; T[1]= -1.590801597; T[2]= 1.831673026; x= -0.019468091; y=  0.758422196; z=  0.616275549; w= 0.211237401
timeStamp= 1341841292.114505053; T[0]= -0.291197896; T[1]= -1.576736450; T[2]= 1.823749661; x= -0.017694592; y=  0.760295928; z=  0.616265416; w= 0.204582483
timeStamp= 1341841292.146519899; T[0]= -0.281983316; T[1]= -1.581086874; T[2]= 1.826869488; x= -0.016441256; y=  0.763710856; z=  0.614755571; w= 0.196343899
timeStamp= 1341841292.182638884; T[0]= -0.274491817; T[1]= -1.569891810; T[2]= 1.822792053; x= -0.012675473; y=  0.765325010; z=  0.614213288; w= 0.191986963
timeStamp= 1341841292.214601994; T[0]= -0.270472825; T[1]= -1.551344395; T[2]= 1.816120267; x= -0.008982791; y=  0.769274414; z=  0.609972954; w= 0.189918980
timeStamp= 1341841292.246584892; T[0]= -0.260847777; T[1]= -1.561169624; T[2]= 1.816156983; x= -0.014608140; y=  0.776222885; z=  0.601119101; w= 0.189527050
timeStamp= 1341841292.282744884; T[0]= -0.256471395; T[1]= -1.564543247; T[2]= 1.826698422; x= -0.016240183; y=  0.780474842; z=  0.595808148; w= 0.188700676
timeStamp= 1341841292.314747095; T[0]= -0.250519514; T[1]= -1.562380195; T[2]= 1.831021547; x= -0.015407206; y=  0.781219661; z=  0.594841361; w= 0.188738361
timeStamp= 1341841292.347191095; T[0]= -0.247099191; T[1]= -1.552105546; T[2]= 1.828906894; x= -0.015476816; y=  0.781511009; z=  0.593938828; w= 0.190361887
timeStamp= 1341841292.382556915; T[0]= -0.234660268; T[1]= -1.543656111; T[2]= 1.831101537; x= -0.018175388; y=  0.783585131; z=  0.590516448; w= 0.192234993
timeStamp= 1341841292.414526939; T[0]= -0.227440625; T[1]= -1.537575126; T[2]= 1.833701015; x= -0.020063516; y=  0.786437154; z=  0.585124612; w= 0.196833029
timeStamp= 1341841292.450468063; T[0]= -0.225440562; T[1]= -1.534808636; T[2]= 1.829985976; x= -0.024753252; y=  0.788657904; z=  0.579485178; w= 0.203967974
timeStamp= 1341841292.482599974; T[0]= -0.220309615; T[1]= -1.532789230; T[2]= 1.830368757; x= -0.030391540; y=  0.792400539; z=  0.571868241; w= 0.210105762
timeStamp= 1341841292.514859915; T[0]= -0.222932249; T[1]= -1.542128682; T[2]= 1.843510509; x= -0.032473683; y=  0.795831144; z=  0.566512048; w= 0.211334661
timeStamp= 1341841292.550674915; T[0]= -0.222243145; T[1]= -1.538685560; T[2]= 1.853034377; x= -0.030149441; y=  0.795353055; z=  0.568425119; w= 0.208320349
timeStamp= 1341841292.582840919; T[0]= -0.220111355; T[1]= -1.537917256; T[2]= 1.849582791; x= -0.030364268; y=  0.792847514; z=  0.572887182; w= 0.205599293
timeStamp= 1341841292.614866018; T[0]= -0.212592393; T[1]= -1.539475918; T[2]= 1.853947401; x= -0.031004516; y=  0.792762280; z=  0.575007737; w= 0.199831739
timeStamp= 1341841292.650528908; T[0]= -0.208795726; T[1]= -1.535470366; T[2]= 1.856785417; x= -0.027665244; y=  0.792160034; z=  0.578000128; w= 0.193992212
timeStamp= 1341841292.682722092; T[0]= -0.205609515; T[1]= -1.544287086; T[2]= 1.847891092; x= -0.026433401; y=  0.789981246; z=  0.581878901; w= 0.191436142
timeStamp= 1341841292.718493938; T[0]= -0.196106106; T[1]= -1.528837919; T[2]= 1.854635954; x= -0.032304481; y=  0.792237043; z=  0.578002870; w= 0.192949772
timeStamp= 1341841292.750720024; T[0]= -0.193845779; T[1]= -1.537868619; T[2]= 1.858257651; x= -0.034542829; y=  0.793240070; z=  0.576330006; w= 0.193444312
timeStamp= 1341841292.782589912; T[0]= -0.192190409; T[1]= -1.539332271; T[2]= 1.865324736; x= -0.037641503; y=  0.793513715; z=  0.575830817; w= 0.193230331
timeStamp= 1341841292.818450928; T[0]= -0.193146899; T[1]= -1.544045210; T[2]= 1.871938586; x= -0.034856569; y=  0.791339397; z=  0.580377936; w= 0.189019531
timeStamp= 1341841292.850605965; T[0]= -0.191266358; T[1]= -1.538526535; T[2]= 1.865424275; x= -0.032376699; y=  0.787347317; z=  0.587201416; w= 0.185014620
timeStamp= 1341841292.882507086; T[0]= -0.179956749; T[1]= -1.535748482; T[2]= 1.863731980; x= -0.040105689; y=  0.787298381; z=  0.587022543; w= 0.184275195
timeStamp= 1341841292.918755054; T[0]= -0.176419303; T[1]= -1.536466837; T[2]= 1.870837808; x= -0.048063356; y=  0.789471924; z=  0.582793653; w= 0.186482072
timeStamp= 1341841292.950589895; T[0]= -0.177804261; T[1]= -1.543095708; T[2]= 1.878343821; x= -0.051470574; y=  0.789554656; z=  0.582745969; w= 0.185367987
timeStamp= 1341841292.986628056; T[0]= -0.177322432; T[1]= -1.547703385; T[2]= 1.878249049; x= -0.053842653; y=  0.788338959; z=  0.585474432; w= 0.181224465
timeStamp= 1341841293.018546104; T[0]= -0.172157377; T[1]= -1.547668338; T[2]= 1.879549384; x= -0.054679021; y=  0.788922846; z=  0.586657524; w= 0.174482003
timeStamp= 1341841293.052139044; T[0]= -0.172405392; T[1]= -1.553639054; T[2]= 1.888304114; x= -0.051096156; y=  0.789638042; z=  0.588928819; w= 0.164389014
timeStamp= 1341841293.086611986; T[0]= -0.177679151; T[1]= -1.546627283; T[2]= 1.886560321; x= -0.049661964; y=  0.787553430; z=  0.594189465; w= 0.155666947
timeStamp= 1341841293.119025946; T[0]= -0.157431215; T[1]= -1.544495106; T[2]= 1.875511408; x= -0.052022316; y=  0.786475956; z=  0.598018587; w= 0.145337731
timeStamp= 1341841293.150789976; T[0]= -0.145661712; T[1]= -1.537295818; T[2]= 1.880152583; x= -0.051594432; y=  0.790475070; z=  0.593793094; w= 0.141056344
timeStamp= 1341841293.186471939; T[0]= -0.143782094; T[1]= -1.548691154; T[2]= 1.886120319; x= -0.051979840; y=  0.793393552; z=  0.590071857; w= 0.140142769
timeStamp= 1341841293.218633890; T[0]= -0.135221869; T[1]= -1.549939632; T[2]= 1.890558720; x= -0.053169422; y=  0.795151889; z=  0.588171244; w= 0.137699202
timeStamp= 1341841293.254746914; T[0]= -0.127996266; T[1]= -1.553987384; T[2]= 1.899066806; x= -0.051774260; y=  0.796056390; z=  0.587944210; w= 0.133922815
timeStamp= 1341841293.286645889; T[0]= -0.125614136; T[1]= -1.555491328; T[2]= 1.899986744; x= -0.040801376; y=  0.793840289; z=  0.593241036; w= 0.127349555
timeStamp= 1341841293.318852901; T[0]= -0.123324625; T[1]= -1.555962086; T[2]= 1.903528810; x= -0.029710505; y=  0.791385055; z=  0.598548293; w= 0.120693579
timeStamp= 1341841293.354659081; T[0]= -0.116367757; T[1]= -1.559304953; T[2]= 1.908911467; x= -0.026521761; y=  0.792174757; z=  0.599099040; w= 0.113296278
timeStamp= 1341841293.386507988; T[0]= -0.106325246; T[1]= -1.561903596; T[2]= 1.920468569; x= -0.023686450; y=  0.794152617; z=  0.598404050; w= 0.103311062
timeStamp= 1341841293.422590017; T[0]= -0.094543904; T[1]= -1.558315992; T[2]= 1.931140184; x= -0.022009080; y=  0.794332147; z=  0.598860562; w= 0.099589497
timeStamp= 1341841293.454518080; T[0]= -0.096749917; T[1]= -1.566751361; T[2]= 1.936500192; x= -0.022369424; y=  0.792999506; z=  0.600715280; w= 0.098956943
timeStamp= 1341841293.486534119; T[0]= -0.083064809; T[1]= -1.560652733; T[2]= 1.940295696; x= -0.029285347; y=  0.793693125; z=  0.599754035; w= 0.097409509
timeStamp= 1341841293.522670031; T[0]= -0.079633608; T[1]= -1.568020701; T[2]= 1.944072604; x= -0.033516157; y=  0.795125663; z=  0.597386897; w= 0.098898038
timeStamp= 1341841293.554475069; T[0]= -0.074227348; T[1]= -1.568539739; T[2]= 1.956242323; x= -0.039997000; y=  0.796784639; z=  0.594332933; w= 0.101502441
timeStamp= 1341841293.586688995; T[0]= -0.066866994; T[1]= -1.575917244; T[2]= 1.963451028; x= -0.050937951; y=  0.795366347; z=  0.595209181; w= 0.102585480
timeStamp= 1341841293.622546911; T[0]= -0.057563841; T[1]= -1.566314459; T[2]= 1.958743453; x= -0.050332364; y=  0.796518147; z=  0.594156802; w= 0.100016467
timeStamp= 1341841293.654774904; T[0]= -0.059159786; T[1]= -1.577752829; T[2]= 1.965684414; x= -0.040279198; y=  0.798402488; z=  0.593006194; w= 0.096305445
timeStamp= 1341841293.690730095; T[0]= -0.054715455; T[1]= -1.575515985; T[2]= 1.983013988; x= -0.038719948; y=  0.798220813; z=  0.593773246; w= 0.093688816
timeStamp= 1341841293.722666025; T[0]= -0.041531891; T[1]= -1.573691845; T[2]= 1.988385797; x= -0.040181182; y=  0.795712113; z=  0.597245276; w= 0.092335343
timeStamp= 1341841293.754672050; T[0]= -0.042348560; T[1]= -1.566916585; T[2]= 1.985666752; x= -0.037385821; y=  0.793895185; z=  0.599301100; w= 0.095764630
timeStamp= 1341841293.790621042; T[0]= -0.041676402; T[1]= -1.562307954; T[2]= 1.985733747; x= -0.041504242; y=  0.793344736; z=  0.599110186; w= 0.099742390
timeStamp= 1341841293.822479010; T[0]= -0.029027339; T[1]= -1.560343385; T[2]= 1.989123106; x= -0.047024228; y=  0.794511139; z=  0.596470654; w= 0.103747413
timeStamp= 1341841293.854727983; T[0]= -0.034921471; T[1]= -1.569067597; T[2]= 1.993094921; x= -0.044917632; y=  0.795156658; z=  0.595143795; w= 0.107294768
timeStamp= 1341841293.890609980; T[0]= -0.035695340; T[1]= -1.568668485; T[2]= 1.994847775; x= -0.047228780; y=  0.794040561; z=  0.596656322; w= 0.106161609
timeStamp= 1341841293.922477961; T[0]= -0.030032068; T[1]= -1.561845899; T[2]= 1.987701178; x= -0.050331052; y=  0.793139160; z=  0.597702622; w= 0.105587102
timeStamp= 1341841293.958571911; T[0]= -0.026136238; T[1]= -1.570917010; T[2]= 1.993715525; x= -0.050918732; y=  0.794274390; z=  0.596309066; w= 0.104647033
timeStamp= 1341841293.990973949; T[0]= -0.023699619; T[1]= -1.575996637; T[2]= 1.997744441; x= -0.053200614; y=  0.792896390; z=  0.598180413; w= 0.103272587
timeStamp= 1341841294.022604942; T[0]= -0.018789016; T[1]= -1.575021744; T[2]= 1.993727088; x= -0.058724191; y=  0.790455163; z=  0.600712657; w= 0.104290135
timeStamp= 1341841294.058522940; T[0]= -0.019593334; T[1]= -1.575055599; T[2]= 1.990780354; x= -0.063890249; y=  0.789283097; z=  0.601305425; w= 0.106686443
timeStamp= 1341841294.090687037; T[0]= -0.019702394; T[1]= -1.573423147; T[2]= 1.983568549; x= -0.068400934; y=  0.789745450; z=  0.600696087; w= 0.103863679
timeStamp= 1341841294.122579098; T[0]= -0.005612019; T[1]= -1.580224276; T[2]= 1.981952667; x= -0.066173539; y=  0.791546941; z=  0.599200249; w= 0.100167826
timeStamp= 1341841294.158613920; T[0]= -0.010923913; T[1]= -1.588802814; T[2]= 1.987437367; x= -0.063432135; y=  0.792330921; z=  0.598309636; w= 0.101062708
timeStamp= 1341841294.190615892; T[0]= -0.012056883; T[1]= -1.588304043; T[2]= 1.981424451; x= -0.065561235; y=  0.791012526; z=  0.600306869; w= 0.098145798
timeStamp= 1341841294.226573944; T[0]= -0.004031658; T[1]= -1.594165206; T[2]= 1.981190205; x= -0.066275083; y=  0.790661216; z=  0.601143658; w= 0.095334753
timeStamp= 1341841294.258686066; T[0]= -0.002365425; T[1]= -1.608755827; T[2]= 1.994958878; x= -0.068837352; y=  0.790369391; z=  0.601401091; w= 0.094310001
timeStamp= 1341841294.290616989; T[0]= -0.003814105; T[1]= -1.608162642; T[2]= 1.991825938; x= -0.074567378; y=  0.785956681; z=  0.606459618; w= 0.094437800
timeStamp= 1341841294.326586962; T[0]= -0.003130298; T[1]= -1.606156707; T[2]= 1.983278394; x= -0.083794519; y=  0.782144547; z=  0.609793425; w= 0.096852072
timeStamp= 1341841294.358635902; T[0]= -0.001624368; T[1]= -1.616850019; T[2]= 1.992918015; x= -0.087978207; y=  0.781090021; z=  0.610883653; w= 0.094759397
timeStamp= 1341841294.394498110; T[0]= 0.001249231; T[1]= -1.614152431; T[2]= 1.983216047; x= -0.089765884; y=  0.777078390; z=  0.616054058; w= 0.092567019
timeStamp= 1341841294.426667929; T[0]= -0.000255540; T[1]= -1.621900439; T[2]= 1.979043245; x= -0.089634977; y=  0.775440753; z=  0.618661165; w= 0.088969961
timeStamp= 1341841294.458682060; T[0]= -0.002871506; T[1]= -1.632614493; T[2]= 1.990865350; x= -0.091223605; y=  0.774464190; z=  0.619873524; w= 0.087408729
timeStamp= 1341841294.494544029; T[0]= 0.003117088; T[1]= -1.624676704; T[2]= 1.970084190; x= -0.092234954; y=  0.769703388; z=  0.626272380; w= 0.082657829
timeStamp= 1341841294.526596069; T[0]= 0.008861512; T[1]= -1.630983591; T[2]= 1.956063747; x= -0.089655921; y=  0.769412398; z=  0.627667785; w= 0.077456355
timeStamp= 1341841294.558507919; T[0]= 0.013985552; T[1]= -1.643150926; T[2]= 1.958498240; x= -0.086278968; y=  0.769794166; z=  0.627910197; w= 0.075509235
timeStamp= 1341841294.594522953; T[0]= 0.020374946; T[1]= -1.649850249; T[2]= 1.969402432; x= -0.091280304; y=  0.769784749; z=  0.627117097; w= 0.076311901
timeStamp= 1341841294.626653910; T[0]= 0.020501293; T[1]= -1.654366136; T[2]= 1.974058032; x= -0.093739681; y=  0.768227160; z=  0.628760695; w= 0.075497501
timeStamp= 1341841294.662595034; T[0]= 0.024130765; T[1]= -1.665220022; T[2]= 1.979619622; x= -0.091864228; y=  0.766193867; z=  0.632226408; w= 0.069265157
timeStamp= 1341841294.701668024; T[0]= 0.026859734; T[1]= -1.673770547; T[2]= 1.983926296; x= -0.092863366; y=  0.761484504; z=  0.637875319; w= 0.068064265
timeStamp= 1341841294.762660027; T[0]= 0.039409276; T[1]= -1.656715870; T[2]= 1.968374014; x= -0.098828509; y=  0.753617644; z=  0.646303117; w= 0.067717217
timeStamp= 1341841294.794557095; T[0]= 0.053940061; T[1]= -1.650217056; T[2]= 1.956499577; x= -0.100470714; y=  0.753866136; z=  0.645498931; w= 0.070161290
timeStamp= 1341841294.826633930; T[0]= 0.060398292; T[1]= -1.666187882; T[2]= 1.960693836; x= -0.109016046; y=  0.755080044; z=  0.642697215; w= 0.070070729
timeStamp= 1341841294.862623930; T[0]= 0.056059565; T[1]= -1.675740719; T[2]= 1.976376653; x= -0.114778094; y=  0.757171035; z=  0.639469385; w= 0.067799814
timeStamp= 1341841294.894680977; T[0]= 0.067743480; T[1]= -1.669458389; T[2]= 1.967941761; x= -0.113510765; y=  0.755157173; z=  0.642515779; w= 0.063454874
timeStamp= 1341841294.930535078; T[0]= 0.085098609; T[1]= -1.665977597; T[2]= 1.950927258; x= -0.110491388; y=  0.754280627; z=  0.644652843; w= 0.057228778
timeStamp= 1341841294.962548018; T[0]= 0.089726582; T[1]= -1.690182924; T[2]= 1.956578255; x= -0.103131786; y=  0.754949987; z=  0.645751357; w= 0.049188856
timeStamp= 1341841294.995188951; T[0]= 0.083447687; T[1]= -1.698138356; T[2]= 1.975643158; x= -0.095085949; y=  0.756283164; z=  0.645517707; w= 0.047971763
timeStamp= 1341841295.033652067; T[0]= 0.099390715; T[1]= -1.688439488; T[2]= 1.960848093; x= -0.093271628; y=  0.751270950; z=  0.652155340; w= 0.039822415
