timeStamp= 1305031790.645155; T[0]= 0.000000000; T[1]= 0.000000000; T[2]= 0.000000000; x= 0.000000000; y=  0.000000000; z=  0.000000000; w= 1.000000000
timeStamp= 1305031801.183861017; T[0]= -0.149369031; T[1]= 0.154578924; T[2]= -0.158507526; x= 0.081115022; y=  0.683166385; z=  0.590866089; w= -0.421403766
timeStamp= 1305031801.213115931; T[0]= -0.156661049; T[1]= 0.143474296; T[2]= -0.168400005; x= 0.067833766; y=  0.693498492; z=  0.573291779; w= -0.431039184
timeStamp= 1305031801.253715992; T[0]= -0.153069556; T[1]= 0.136128694; T[2]= -0.172669023; x= 0.054217018; y=  0.704028130; z=  0.555450737; w= -0.439180076
timeStamp= 1305031801.285330057; T[0]= -0.169849232; T[1]= 0.114035167; T[2]= -0.201618448; x= 0.045565903; y=  0.709929705; z=  0.544462860; w= -0.444391310
timeStamp= 1305031801.317991018; T[0]= -0.164033547; T[1]= 0.110723719; T[2]= -0.201407343; x= 0.033260468; y=  0.719934583; z=  0.527532160; w= -0.449775040
timeStamp= 1305031801.353055954; T[0]= -0.167329744; T[1]= 0.093270078; T[2]= -0.224947929; x= 0.024648616; y=  0.724576235; z=  0.516213059; w= -0.455966711
timeStamp= 1305031801.385160923; T[0]= -0.178594649; T[1]= 0.079801753; T[2]= -0.238532782; x= 0.016965322; y=  0.730324864; z=  0.505136609; w= -0.459537387
timeStamp= 1305031801.417253971; T[0]= -0.180385619; T[1]= 0.070103824; T[2]= -0.248533279; x= 0.009536184; y=  0.736284554; z=  0.493431717; w= -0.462946087
timeStamp= 1305031801.453669071; T[0]= -0.185321093; T[1]= 0.055752639; T[2]= -0.262561291; x= 0.002060339; y=  0.741594195; z=  0.483208507; w= -0.465342045
timeStamp= 1305031801.485338926; T[0]= -0.186073378; T[1]= 0.050948281; T[2]= -0.265155196; x= -0.004782916; y=  0.748629153; z=  0.469709963; w= -0.467871636
timeStamp= 1305031801.521101952; T[0]= -0.189853057; T[1]= 0.034946132; T[2]= -0.277989149; x= -0.010434742; y=  0.755229831; z=  0.457928509; w= -0.468850046
timeStamp= 1305031801.550359964; T[0]= -0.186102167; T[1]= 0.029057633; T[2]= -0.280143499; x= -0.017957037; y=  0.762350082; z=  0.445715815; w= -0.468867987
timeStamp= 1305031801.585120916; T[0]= -0.191137329; T[1]= 0.012701355; T[2]= -0.294457912; x= -0.023165159; y=  0.768136263; z=  0.435269505; w= -0.469009995
timeStamp= 1305031801.621195078; T[0]= -0.192212000; T[1]= 0.005658559; T[2]= -0.298123538; x= -0.030137297; y=  0.775713801; z=  0.420735836; w= -0.469404995
timeStamp= 1305031801.653120041; T[0]= -0.193132848; T[1]= -0.002917394; T[2]= -0.302183300; x= -0.037920639; y=  0.783905923; z=  0.404320538; w= -0.469657600
timeStamp= 1305031801.685203075; T[0]= -0.191961795; T[1]= -0.009036487; T[2]= -0.304192454; x= -0.047246173; y=  0.791894317; z=  0.388041139; w= -0.469143003
timeStamp= 1305031801.721817017; T[0]= -0.190610290; T[1]= -0.013809603; T[2]= -0.301232249; x= -0.058032051; y=  0.800485075; z=  0.369741857; w= -0.468131155
timeStamp= 1305031801.752480030; T[0]= -0.192474157; T[1]= -0.023127146; T[2]= -0.303262562; x= -0.066748649; y=  0.807684064; z=  0.353940815; w= -0.466815650
timeStamp= 1305031801.785173893; T[0]= -0.190456271; T[1]= -0.016602682; T[2]= -0.291820943; x= -0.078515381; y=  0.815195262; z=  0.336591899; w= -0.464755625
timeStamp= 1305031801.821418047; T[0]= -0.189285845; T[1]= -0.029622462; T[2]= -0.297853827; x= -0.089717865; y=  0.818656147; z=  0.324616045; w= -0.465163589
timeStamp= 1305031801.851001978; T[0]= -0.191683397; T[1]= -0.036351383; T[2]= -0.296126366; x= -0.097184338; y=  0.823341787; z=  0.309258819; w= -0.465856552
timeStamp= 1305031801.885576010; T[0]= -0.196275309; T[1]= -0.048756965; T[2]= -0.298914135; x= -0.104391806; y=  0.827693880; z=  0.295766592; w= -0.465346307
timeStamp= 1305031801.921442986; T[0]= -0.194620892; T[1]= -0.046757385; T[2]= -0.291837186; x= -0.110151507; y=  0.832105160; z=  0.281570822; w= -0.464957416
timeStamp= 1305031801.953528881; T[0]= -0.198843688; T[1]= -0.056918070; T[2]= -0.292744607; x= -0.112172768; y=  0.836252511; z=  0.271296352; w= -0.463138461
timeStamp= 1305031801.985177040; T[0]= -0.201071844; T[1]= -0.060087007; T[2]= -0.288719237; x= -0.114487574; y=  0.840401590; z=  0.261024565; w= -0.460959673
timeStamp= 1305031802.019634962; T[0]= -0.206702173; T[1]= -0.067229792; T[2]= -0.286332488; x= -0.115020111; y=  0.844355941; z=  0.250217676; w= -0.459591627
timeStamp= 1305031802.053378105; T[0]= -0.210381895; T[1]= -0.070073612; T[2]= -0.281103402; x= -0.117922164; y=  0.847338140; z=  0.239054084; w= -0.459309816
timeStamp= 1305031802.085024118; T[0]= -0.220748067; T[1]= -0.080699265; T[2]= -0.275829017; x= -0.122171864; y=  0.849749446; z=  0.228480279; w= -0.459125906
timeStamp= 1305031802.121330023; T[0]= -0.223439813; T[1]= -0.090230078; T[2]= -0.272566438; x= -0.129670680; y=  0.850740314; z=  0.216534048; w= -0.461019933
timeStamp= 1305031802.153489113; T[0]= -0.221827209; T[1]= -0.087305576; T[2]= -0.263294488; x= -0.139625862; y=  0.850154757; z=  0.202814251; w= -0.465411395
timeStamp= 1305031802.184636116; T[0]= -0.215306804; T[1]= -0.077878907; T[2]= -0.258276939; x= -0.147480905; y=  0.847454548; z=  0.192453802; w= -0.472262263
timeStamp= 1305031802.219760895; T[0]= -0.217678219; T[1]= -0.083507404; T[2]= -0.250770569; x= -0.150975764; y=  0.844848156; z=  0.187938720; w= -0.477615893
timeStamp= 1305031802.253164053; T[0]= -0.215598360; T[1]= -0.082649998; T[2]= -0.244260609; x= -0.153879449; y=  0.840919256; z=  0.183818191; w= -0.485166639
timeStamp= 1305031802.285391092; T[0]= -0.214095250; T[1]= -0.074618392; T[2]= -0.236430749; x= -0.155152097; y=  0.836929142; z=  0.180707112; w= -0.492770046
timeStamp= 1305031802.321379900; T[0]= -0.220108971; T[1]= -0.072338104; T[2]= -0.230628595; x= -0.154212594; y=  0.833605349; z=  0.182596937; w= -0.497974783
timeStamp= 1305031802.355076075; T[0]= -0.224128887; T[1]= -0.079929605; T[2]= -0.230376452; x= 0.154243082; y=  -0.829235852; z=  -0.188642919; w= 0.502982080
timeStamp= 1305031802.385226011; T[0]= -0.223533541; T[1]= -0.078292847; T[2]= -0.234980077; x= 0.156546369; y=  -0.824003577; z=  -0.189931870; w= 0.510330617
timeStamp= 1305031802.421369076; T[0]= -0.230410323; T[1]= -0.076073721; T[2]= -0.217273191; x= 0.157052651; y=  -0.821919143; z=  -0.190600872; w= 0.513278544
timeStamp= 1305031802.449743986; T[0]= -0.231790692; T[1]= -0.073909424; T[2]= -0.215851575; x= 0.158204243; y=  -0.817168951; z=  -0.195557892; w= 0.518617094
timeStamp= 1305031802.485286951; T[0]= -0.232827872; T[1]= -0.070378393; T[2]= -0.214438647; x= 0.158012316; y=  -0.813306212; z=  -0.198824987; w= 0.523482621
timeStamp= 1305031802.521528006; T[0]= -0.232963786; T[1]= -0.062711939; T[2]= -0.204273105; x= 0.155695468; y=  -0.810128331; z=  -0.202774823; w= 0.527573287
timeStamp= 1305031802.553669930; T[0]= -0.237091392; T[1]= -0.053686149; T[2]= -0.196241215; x= 0.152587205; y=  -0.804754853; z=  -0.213725269; w= 0.532361269
timeStamp= 1305031802.585494995; T[0]= -0.239628524; T[1]= -0.046507739; T[2]= -0.192475677; x= 0.150490105; y=  -0.797913730; z=  -0.226566926; w= 0.537916422
timeStamp= 1305031802.621109962; T[0]= -0.240472570; T[1]= -0.031821951; T[2]= -0.176098123; x= 0.145880178; y=  -0.790689170; z=  -0.240165189; w= 0.543921351
timeStamp= 1305031802.651418924; T[0]= -0.244698912; T[1]= -0.028769277; T[2]= -0.177429020; x= 0.136667386; y=  -0.777835548; z=  -0.263496190; w= 0.553952873
timeStamp= 1305031802.685524940; T[0]= -0.247599453; T[1]= -0.034506936; T[2]= -0.191162840; x= 0.123905897; y=  -0.764184833; z=  -0.287106216; w= 0.564126730
timeStamp= 1305031802.721569061; T[0]= -0.247911215; T[1]= -0.005992372; T[2]= -0.170401230; x= 0.117184669; y=  -0.756668806; z=  -0.301184326; w= 0.568337977
timeStamp= 1305031802.751106977; T[0]= -0.253690571; T[1]= -0.003216222; T[2]= -0.173681632; x= 0.104947202; y=  -0.744248450; z=  -0.323888958; w= 0.574609756
timeStamp= 1305031802.781461954; T[0]= -0.259778738; T[1]= 0.004105609; T[2]= -0.171529695; x= 0.093936346; y=  -0.732025564; z=  -0.342891157; w= 0.581154227
timeStamp= 1305031802.821774960; T[0]= -0.266249329; T[1]= 0.006040562; T[2]= -0.169483170; x= 0.084214643; y=  -0.719475269; z=  -0.358569443; w= 0.588804960
timeStamp= 1305031802.853833914; T[0]= -0.270278186; T[1]= 0.013526659; T[2]= -0.164084002; x= 0.073330455; y=  -0.707149923; z=  -0.369593561; w= 0.598299563
timeStamp= 1305031802.881494999; T[0]= -0.270771265; T[1]= 0.028902249; T[2]= -0.160912141; x= 0.062992133; y=  -0.694806099; z=  -0.378717512; w= 0.608152568
timeStamp= 1305031802.921540976; T[0]= -0.274207473; T[1]= 0.043349121; T[2]= -0.149958402; x= 0.055937842; y=  -0.684127927; z=  -0.388309747; w= 0.614862204
timeStamp= 1305031802.954816103; T[0]= -0.280702472; T[1]= 0.049722135; T[2]= -0.149297684; x= 0.049946140; y=  -0.671474278; z=  -0.398297697; w= 0.622885823
timeStamp= 1305031802.981472015; T[0]= -0.284683943; T[1]= 0.058945149; T[2]= -0.144149065; x= 0.045200836; y=  -0.658672750; z=  -0.405655146; w= 0.632100523
timeStamp= 1305031803.021892071; T[0]= -0.287093282; T[1]= 0.068853252; T[2]= -0.142642736; x= 0.040710095; y=  -0.643960595; z=  -0.412928581; w= 0.642765462
timeStamp= 1305031803.053848028; T[0]= -0.286142528; T[1]= 0.078755885; T[2]= -0.136607125; x= 0.035453871; y=  -0.630369902; z=  -0.418799371; w= 0.652674377
timeStamp= 1305031803.081563950; T[0]= -0.285991758; T[1]= 0.090436995; T[2]= -0.128459692; x= 0.029449886; y=  -0.618615806; z=  -0.421027064; w= 0.662709057
timeStamp= 1305031803.122149944; T[0]= -0.286740988; T[1]= 0.099051833; T[2]= -0.123077825; x= 0.022780463; y=  -0.606504023; z=  -0.423983514; w= 0.672214150
timeStamp= 1305031803.153726101; T[0]= -0.287146926; T[1]= 0.107183896; T[2]= -0.119155802; x= 0.015509393; y=  -0.593416452; z=  -0.428843617; w= 0.680962145
timeStamp= 1305031803.181555986; T[0]= -0.289653718; T[1]= 0.121298432; T[2]= -0.109811604; x= 0.008507623; y=  -0.581453443; z=  -0.431119353; w= 0.689909816
timeStamp= 1305031803.222084999; T[0]= -0.281725317; T[1]= 0.125121549; T[2]= -0.100005902; x= 0.001046288; y=  -0.570905268; z=  -0.433312863; w= 0.697356462
timeStamp= 1305031803.253819942; T[0]= -0.282398760; T[1]= 0.132965684; T[2]= -0.095366329; x= -0.006483258; y=  -0.558325768; z=  -0.437165588; w= 0.705064893
timeStamp= 1305031803.281524897; T[0]= -0.282751799; T[1]= 0.141313806; T[2]= -0.090248577; x= -0.012868695; y=  -0.546224058; z=  -0.440194398; w= 0.712532461
timeStamp= 1305031803.317576885; T[0]= -0.279437602; T[1]= 0.148688808; T[2]= -0.083381481; x= -0.018997783; y=  -0.535251677; z=  -0.442958236; w= 0.718980253
timeStamp= 1305031803.353813887; T[0]= -0.277497113; T[1]= 0.155608669; T[2]= -0.077384934; x= -0.026778907; y=  -0.523767829; z=  -0.446014762; w= 0.725272954
timeStamp= 1305031803.381500006; T[0]= -0.276209712; T[1]= 0.161725104; T[2]= -0.073478326; x= -0.035756666; y=  -0.512818038; z=  -0.447887391; w= 0.731529772
timeStamp= 1305031803.421406984; T[0]= -0.273477107; T[1]= 0.166588679; T[2]= -0.067502484; x= -0.042927004; y=  -0.504047871; z=  -0.449006289; w= 0.736536682
timeStamp= 1305031803.449877024; T[0]= -0.272254258; T[1]= 0.171490073; T[2]= -0.065975681; x= -0.048092872; y=  -0.494559944; z=  -0.451830029; w= 0.740909576
timeStamp= 1305031803.481465101; T[0]= -0.269134700; T[1]= 0.174738988; T[2]= -0.063738771; x= -0.054459993; y=  -0.485155582; z=  -0.452956378; w= 0.745981634
timeStamp= 1305031803.517798901; T[0]= -0.266634613; T[1]= 0.177854747; T[2]= -0.058005493; x= -0.061588630; y=  -0.476897359; z=  -0.453323990; w= 0.750515163
timeStamp= 1305031803.553154945; T[0]= -0.263088286; T[1]= 0.180562362; T[2]= -0.052007101; x= -0.067908257; y=  -0.470217139; z=  -0.453363717; w= 0.754152179
timeStamp= 1305031803.581588984; T[0]= -0.260819972; T[1]= 0.182901844; T[2]= -0.049648039; x= -0.075339057; y=  -0.463775098; z=  -0.453255981; w= 0.757492959
timeStamp= 1305031803.617750883; T[0]= -0.258784324; T[1]= 0.185250401; T[2]= -0.045939375; x= -0.082734764; y=  -0.458447456; z=  -0.455720127; w= 0.758485258
timeStamp= 1305031803.655170918; T[0]= -0.255993277; T[1]= 0.188152730; T[2]= -0.037921898; x= -0.088781565; y=  -0.453237891; z=  -0.460223109; w= 0.758213580
timeStamp= 1305031803.681397915; T[0]= -0.252883166; T[1]= 0.190496862; T[2]= -0.030408289; x= -0.094249077; y=  -0.446719825; z=  -0.463567197; w= 0.759383857
timeStamp= 1305031803.721616030; T[0]= -0.251899600; T[1]= 0.191736877; T[2]= -0.028317649; x= -0.102963895; y=  -0.438799411; z=  -0.466100276; w= 0.761317194
timeStamp= 1305031803.753974915; T[0]= -0.248958454; T[1]= 0.192910224; T[2]= -0.028352026; x= -0.114832334; y=  -0.431111306; z=  -0.471109092; w= 0.760928810
timeStamp= 1305031803.781407118; T[0]= -0.247259587; T[1]= 0.195676565; T[2]= -0.019662203; x= -0.126547664; y=  -0.425583780; z=  -0.475717902; w= 0.759313166
timeStamp= 1305031803.822206020; T[0]= -0.242512420; T[1]= 0.197629467; T[2]= -0.012207624; x= -0.137610018; y=  -0.420322508; z=  -0.479682893; w= 0.757823646
timeStamp= 1305031803.854254961; T[0]= -0.238545939; T[1]= 0.200132579; T[2]= -0.005008606; x= -0.148974672; y=  -0.414434373; z=  -0.486260623; w= 0.754719257
timeStamp= 1305031803.881448984; T[0]= -0.232995003; T[1]= 0.203780204; T[2]= 0.002350673; x= -0.158310696; y=  -0.408409745; z=  -0.493033260; w= 0.751702905
timeStamp= 1305031803.922274113; T[0]= -0.226636335; T[1]= 0.205510691; T[2]= 0.004802514; x= -0.167401046; y=  -0.401237488; z=  -0.499543607; w= 0.749293923
timeStamp= 1305031803.953867912; T[0]= -0.221823081; T[1]= 0.208280325; T[2]= 0.014001448; x= -0.178739861; y=  -0.395005077; z=  -0.505103648; w= 0.746252775
timeStamp= 1305031803.981400967; T[0]= -0.215912923; T[1]= 0.211362094; T[2]= 0.018008351; x= -0.189880982; y=  -0.388933688; z=  -0.509758592; w= 0.743519843
timeStamp= 1305031804.021970034; T[0]= -0.211922675; T[1]= 0.215100333; T[2]= 0.025391877; x= -0.201601073; y=  -0.382765919; z=  -0.513350964; w= 0.741159856
timeStamp= 1305031804.049572945; T[0]= -0.207199007; T[1]= 0.219423950; T[2]= 0.029932197; x= -0.212659180; y=  -0.375957429; z=  -0.516444623; w= 0.739403009
timeStamp= 1305031804.081461906; T[0]= -0.202800274; T[1]= 0.224715054; T[2]= 0.035093978; x= -0.222185045; y=  -0.369781226; z=  -0.520587921; w= 0.736806393
timeStamp= 1305031804.121788979; T[0]= -0.197385132; T[1]= 0.228071272; T[2]= 0.039955284; x= -0.229234114; y=  -0.364552289; z=  -0.522759080; w= 0.735714734
timeStamp= 1305031804.149358034; T[0]= -0.193766087; T[1]= 0.230194077; T[2]= 0.044977237; x= -0.236703157; y=  -0.358750045; z=  -0.524251521; w= 0.735139608
timeStamp= 1305031804.181425095; T[0]= -0.195336536; T[1]= 0.235693693; T[2]= 0.045095101; x= -0.242438138; y=  -0.352684081; z=  -0.526071310; w= 0.734905720
timeStamp= 1305031804.221920967; T[0]= -0.197198674; T[1]= 0.240300164; T[2]= 0.048672214; x= -0.245933592; y=  -0.349205881; z=  -0.524607956; w= 0.736449718
timeStamp= 1305031804.249372959; T[0]= -0.197002932; T[1]= 0.239954203; T[2]= 0.053885765; x= -0.247103646; y=  -0.347932428; z=  -0.520639360; w= 0.739470959
timeStamp= 1305031804.281501055; T[0]= -0.202697545; T[1]= 0.236928567; T[2]= 0.066810489; x= -0.249749050; y=  -0.348898500; z=  -0.512993932; w= 0.743459702
timeStamp= 1305031804.321896076; T[0]= -0.216987029; T[1]= 0.233058408; T[2]= 0.073790394; x= -0.248513222; y=  -0.351601064; z=  -0.508238494; w= 0.745862782
timeStamp= 1305031804.349404097; T[0]= -0.221536860; T[1]= 0.225416392; T[2]= 0.086544082; x= -0.243008912; y=  -0.359969258; z=  -0.500386715; w= 0.748987138
timeStamp= 1305031804.381556034; T[0]= -0.229974687; T[1]= 0.215856135; T[2]= 0.077642933; x= -0.231427222; y=  -0.363775790; z=  -0.493489444; w= 0.755365193
timeStamp= 1305031804.420327902; T[0]= -0.227331027; T[1]= 0.206530228; T[2]= 0.068072215; x= -0.213808849; y=  -0.370389879; z=  -0.485991955; w= 0.762173712
timeStamp= 1305031804.449409008; T[0]= -0.236956418; T[1]= 0.192202419; T[2]= 0.071131989; x= -0.199971259; y=  -0.378154248; z=  -0.478145182; w= 0.767064452
timeStamp= 1305031804.481461048; T[0]= -0.238620147; T[1]= 0.181545198; T[2]= 0.062779956; x= -0.181277484; y=  -0.384387046; z=  -0.469977528; w= 0.773631752
timeStamp= 1305031804.520303011; T[0]= -0.245677918; T[1]= 0.168372646; T[2]= 0.060987208; x= -0.165209576; y=  -0.391405076; z=  -0.461650461; w= 0.778708279
timeStamp= 1305031804.549407959; T[0]= -0.251063436; T[1]= 0.155989006; T[2]= 0.051903635; x= -0.147577688; y=  -0.396819919; z=  -0.453034699; w= 0.784547150
timeStamp= 1305031804.581465006; T[0]= -0.250586987; T[1]= 0.143339455; T[2]= 0.043861583; x= -0.128039703; y=  -0.403193563; z=  -0.444519371; w= 0.789584160
timeStamp= 1305031804.620866060; T[0]= -0.252840221; T[1]= 0.131536350; T[2]= 0.031677328; x= -0.109551527; y=  -0.407397836; z=  -0.436796099; w= 0.794502676
timeStamp= 1305031804.649383068; T[0]= -0.257166386; T[1]= 0.120967627; T[2]= 0.028957821; x= -0.091120571; y=  -0.413026422; z=  -0.429471761; w= 0.797909856
timeStamp= 1305031804.681565046; T[0]= -0.261668593; T[1]= 0.105995461; T[2]= 0.017807052; x= -0.072440587; y=  -0.415706873; z=  -0.422717988; w= 0.802028358
timeStamp= 1305031804.721729040; T[0]= -0.267127395; T[1]= 0.095075324; T[2]= 0.014514672; x= -0.051010199; y=  -0.419510663; z=  -0.414056510; w= 0.806204557
timeStamp= 1305031804.749416113; T[0]= -0.271658838; T[1]= 0.082739204; T[2]= 0.004104614; x= -0.027889332; y=  -0.422435641; z=  -0.405511230; w= 0.810142457
timeStamp= 1305031804.781658888; T[0]= -0.278526515; T[1]= 0.068321273; T[2]= -0.013156371; x= -0.003435285; y=  -0.424205184; z=  -0.397407442; w= 0.813698590
timeStamp= 1305031804.821911097; T[0]= -0.280391514; T[1]= 0.060104471; T[2]= -0.027508751; x= 0.024132961; y=  -0.426102072; z=  -0.387809217; w= 0.816981375
timeStamp= 1305031804.849385023; T[0]= -0.287659675; T[1]= 0.048894353; T[2]= -0.032511860; x= 0.050598301; y=  -0.428125024; z=  -0.376432121; w= 0.820028961
timeStamp= 1305031804.881470919; T[0]= -0.296397835; T[1]= 0.034349188; T[2]= -0.048374154; x= 0.075106889; y=  -0.428356171; z=  -0.365372121; w= 0.823026776
timeStamp= 1305031804.921921015; T[0]= -0.297441542; T[1]= 0.036866408; T[2]= -0.057347186; x= 0.098880060; y=  -0.429697484; z=  -0.352831960; w= 0.825283170
timeStamp= 1305031804.949440956; T[0]= -0.306443602; T[1]= 0.025291521; T[2]= -0.071201272; x= 0.114922076; y=  -0.430980474; z=  -0.342631161; w= 0.826832891
timeStamp= 1305031804.981491089; T[0]= -0.309724391; T[1]= 0.022777868; T[2]= -0.080950022; x= 0.132690147; y=  -0.432799548; z=  -0.332557738; w= 0.827334940
timeStamp= 1305031805.021241903; T[0]= -0.316643447; T[1]= 0.016888833; T[2]= -0.091014758; x= 0.147285238; y=  -0.434340894; z=  -0.319579482; w= 0.829170644
timeStamp= 1305031805.049231052; T[0]= -0.324375004; T[1]= 0.005763914; T[2]= -0.102546722; x= 0.159169376; y=  -0.435728401; z=  -0.306551844; w= 0.831162930
timeStamp= 1305031805.081417084; T[0]= -0.333119303; T[1]= -0.000612877; T[2]= -0.117506206; x= 0.170413390; y=  -0.436195493; z=  -0.295491278; w= 0.832692981
timeStamp= 1305031805.120784998; T[0]= -0.339188159; T[1]= -0.005492832; T[2]= -0.127930239; x= 0.181254521; y=  -0.438927025; z=  -0.283671886; w= 0.833078623
timeStamp= 1305031805.149367094; T[0]= -0.345007300; T[1]= -0.012009095; T[2]= -0.137911648; x= 0.190165251; y=  -0.441100448; z=  -0.273986161; w= 0.833186090
timeStamp= 1305031805.181531906; T[0]= -0.350711018; T[1]= -0.016800269; T[2]= -0.148106784; x= 0.198824838; y=  -0.442106426; z=  -0.266739100; w= 0.832983077
timeStamp= 1305031805.217402935; T[0]= -0.352401406; T[1]= -0.014858983; T[2]= -0.153283641; x= 0.209432825; y=  -0.442709059; z=  -0.258672655; w= 0.832607329
timeStamp= 1305031805.249372005; T[0]= -0.358581424; T[1]= -0.021213226; T[2]= -0.165834680; x= 0.216689333; y=  -0.442404389; z=  -0.250474155; w= 0.833418667
timeStamp= 1305031805.281450987; T[0]= -0.358870208; T[1]= -0.023261100; T[2]= -0.169787884; x= 0.225604162; y=  -0.442932427; z=  -0.243684813; w= 0.832785249
timeStamp= 1305031805.317464113; T[0]= -0.361817330; T[1]= -0.024247808; T[2]= -0.176413685; x= 0.238347784; y=  -0.440078765; z=  -0.239038244; w= 0.832094729
timeStamp= 1305031805.349450111; T[0]= -0.364879340; T[1]= -0.026096493; T[2]= -0.186539769; x= 0.253120124; y=  -0.435430735; z=  -0.231981054; w= 0.832174897
timeStamp= 1305031805.381599903; T[0]= -0.367111653; T[1]= -0.032250702; T[2]= -0.192435443; x= 0.268463820; y=  -0.432989091; z=  -0.221413657; w= 0.831518829
timeStamp= 1305031805.417336941; T[0]= -0.364025235; T[1]= -0.029392708; T[2]= -0.198002011; x= 0.284400642; y=  -0.430948079; z=  -0.211656615; w= 0.829820096
timeStamp= 1305031805.449398994; T[0]= -0.357916385; T[1]= -0.036248505; T[2]= -0.196754232; x= 0.302524447; y=  -0.430150002; z=  -0.204974160; w= 0.825491011
timeStamp= 1305031805.481530905; T[0]= -0.355950445; T[1]= -0.039338596; T[2]= -0.202537984; x= 0.321991652; y=  -0.426050782; z=  -0.199778825; w= 0.821517110
timeStamp= 1305031805.517400026; T[0]= -0.352621764; T[1]= -0.040999532; T[2]= -0.205764055; x= 0.343079269; y=  -0.423293024; z=  -0.191529974; w= 0.816355169
timeStamp= 1305031805.549418926; T[0]= -0.347301394; T[1]= -0.038924668; T[2]= -0.202926934; x= 0.361727029; y=  -0.420273334; z=  -0.185043141; w= 0.811346292
timeStamp= 1305031805.581455946; T[0]= -0.353832215; T[1]= -0.040952615; T[2]= -0.226975545; x= 0.376451612; y=  -0.415483892; z=  -0.178235829; w= 0.808634162
timeStamp= 1305031805.617604017; T[0]= -0.355805993; T[1]= -0.027263734; T[2]= -0.231336847; x= 0.391443342; y=  -0.412957937; z=  -0.171210423; w= 0.804316282
timeStamp= 1305031805.649369001; T[0]= -0.357832581; T[1]= -0.022967752; T[2]= -0.242956117; x= 0.398604900; y=  -0.407831132; z=  -0.167766437; w= 0.804140627
timeStamp= 1305031805.681431055; T[0]= -0.360690385; T[1]= -0.027149703; T[2]= -0.246499911; x= 0.401125103; y=  -0.405204296; z=  -0.162164792; w= 0.805363595
timeStamp= 1305031805.717375040; T[0]= -0.363061577; T[1]= -0.039780151; T[2]= -0.262683660; x= 0.397702843; y=  -0.401042402; z=  -0.161342248; w= 0.809299707
timeStamp= 1305031805.749402046; T[0]= -0.364776254; T[1]= -0.036411528; T[2]= -0.255300403; x= 0.390326977; y=  -0.397827983; z=  -0.159699306; w= 0.814784467
timeStamp= 1305031805.781455994; T[0]= -0.364301264; T[1]= -0.047490761; T[2]= -0.268344045; x= 0.372720510; y=  -0.394013226; z=  -0.161478281; w= 0.824474156
timeStamp= 1305031805.817409039; T[0]= -0.365491837; T[1]= -0.051385690; T[2]= -0.265316933; x= 0.347536623; y=  -0.388590723; z=  -0.168124005; w= 0.836629987
timeStamp= 1305031805.849383116; T[0]= -0.373678148; T[1]= -0.046262816; T[2]= -0.270107716; x= 0.320794821; y=  -0.380227149; z=  -0.175216496; w= 0.849598169
timeStamp= 1305031805.881469011; T[0]= -0.380440503; T[1]= -0.028003993; T[2]= -0.277827471; x= 0.300032318; y=  -0.373620152; z=  -0.179564759; w= 0.859153628
timeStamp= 1305031805.917404890; T[0]= -0.381005645; T[1]= -0.033837490; T[2]= -0.262991011; x= 0.279735029; y=  -0.369481385; z=  -0.185253531; w= 0.866552234
timeStamp= 1305031805.949379921; T[0]= -0.380036473; T[1]= -0.043472786; T[2]= -0.256160766; x= 0.259686619; y=  -0.366221607; z=  -0.187925488; w= 0.873572230
timeStamp= 1305031805.981494904; T[0]= -0.377864987; T[1]= -0.044537503; T[2]= -0.241794750; x= 0.243460417; y=  -0.361905605; z=  -0.191862673; w= 0.879170001
timeStamp= 1305031806.017424107; T[0]= -0.376621068; T[1]= -0.049241059; T[2]= -0.223610908; x= 0.228279188; y=  -0.355980664; z=  -0.195506021; w= 0.884841025
timeStamp= 1305031806.049371958; T[0]= -0.375288367; T[1]= -0.055046007; T[2]= -0.213640884; x= 0.214118227; y=  -0.348134160; z=  -0.198301196; w= 0.890860558
timeStamp= 1305031806.081521988; T[0]= -0.372573942; T[1]= -0.058295406; T[2]= -0.209972605; x= 0.202320561; y=  -0.338679850; z=  -0.201609835; w= 0.896501899
timeStamp= 1305031806.117331982; T[0]= -0.363696486; T[1]= -0.048861399; T[2]= -0.191580057; x= 0.192714021; y=  -0.329764962; z=  -0.204900399; w= 0.901183724
timeStamp= 1305031806.149389029; T[0]= -0.358641297; T[1]= -0.044047914; T[2]= -0.179434523; x= 0.180737957; y=  -0.320710361; z=  -0.206431821; w= 0.906567395
timeStamp= 1305031806.181476116; T[0]= -0.355593771; T[1]= -0.042446963; T[2]= -0.176812023; x= 0.165656775; y=  -0.311402351; z=  -0.208634883; w= 0.912172019
timeStamp= 1305031806.217459917; T[0]= -0.351177871; T[1]= -0.039211206; T[2]= -0.167962506; x= 0.148831815; y=  -0.302973688; z=  -0.212572351; w= 0.916989028
timeStamp= 1305031806.249440908; T[0]= -0.345661998; T[1]= -0.036688134; T[2]= -0.154943585; x= 0.133874267; y=  -0.294695556; z=  -0.218266860; w= 0.920647383
timeStamp= 1305031806.281505108; T[0]= -0.337776303; T[1]= -0.028298084; T[2]= -0.140625939; x= 0.120453872; y=  -0.285760313; z=  -0.223658845; w= 0.924017608
timeStamp= 1305031806.317553997; T[0]= -0.334275901; T[1]= -0.027681174; T[2]= -0.132856414; x= 0.103197411; y=  -0.276845604; z=  -0.224664479; w= 0.928564787
