timeStamp= 1305033527.670034; T[0]= 0.000000000; T[1]= 0.000000000; T[2]= 0.000000000; x= 0.000000000; y=  0.000000000; z=  0.000000000; w= 1.000000000
timeStamp= 1305033538.202594995; T[0]= -0.429930329; T[1]= -0.235008240; T[2]= 0.244071051; x= 0.018161407; y=  0.757115602; z=  0.583745837; w= 0.292723298
timeStamp= 1305033538.243994951; T[0]= -0.425596148; T[1]= -0.231779873; T[2]= 0.234942034; x= 0.018797761; y=  0.759852350; z=  0.583543301; w= 0.285916477
timeStamp= 1305033538.275794029; T[0]= -0.420765489; T[1]= -0.227616355; T[2]= 0.227824077; x= 0.019630028; y=  0.763215482; z=  0.582842767; w= 0.278228730
timeStamp= 1305033538.302690029; T[0]= -0.416552037; T[1]= -0.224546254; T[2]= 0.220691398; x= 0.019383656; y=  0.766325295; z=  0.582079530; w= 0.271207035
timeStamp= 1305033538.344099998; T[0]= -0.412867010; T[1]= -0.220206022; T[2]= 0.212462708; x= 0.018984240; y=  0.768912256; z=  0.581752956; w= 0.264531612
timeStamp= 1305033538.376149893; T[0]= -0.408107847; T[1]= -0.217079177; T[2]= 0.205373943; x= 0.017613137; y=  0.771676242; z=  0.581331015; w= 0.257409632
timeStamp= 1305033538.402749062; T[0]= -0.402064234; T[1]= -0.213558704; T[2]= 0.201252565; x= 0.015827330; y=  0.775140822; z=  0.580126047; w= 0.249719739
timeStamp= 1305033538.443205118; T[0]= -0.394463539; T[1]= -0.212064654; T[2]= 0.195906192; x= 0.014200917; y=  0.777868569; z=  0.579508066; w= 0.242671043
timeStamp= 1305033538.471633911; T[0]= -0.389898986; T[1]= -0.209283531; T[2]= 0.189790606; x= 0.013733549; y=  0.780275106; z=  0.578691900; w= 0.236849874
timeStamp= 1305033538.502753019; T[0]= -0.383628398; T[1]= -0.206959963; T[2]= 0.185290232; x= 0.013405586; y=  0.783520043; z=  0.577570021; w= 0.228756234
timeStamp= 1305033538.543405056; T[0]= -0.378282398; T[1]= -0.204667300; T[2]= 0.179412246; x= 0.014454566; y=  0.786204994; z=  0.577070713; w= 0.220595196
timeStamp= 1305033538.575516939; T[0]= -0.373345792; T[1]= -0.202146426; T[2]= 0.173235491; x= 0.015915155; y=  0.788411260; z=  0.577087462; w= 0.212425336
timeStamp= 1305033538.602850914; T[0]= -0.367817074; T[1]= -0.199317217; T[2]= 0.170162857; x= 0.015968654; y=  0.791772783; z=  0.575641155; w= 0.203661755
timeStamp= 1305033538.643531084; T[0]= -0.361646473; T[1]= -0.197757319; T[2]= 0.163012341; x= 0.015936436; y=  0.794247091; z=  0.575435400; w= 0.194400921
timeStamp= 1305033538.670914888; T[0]= -0.355068117; T[1]= -0.196249768; T[2]= 0.159941718; x= 0.016908953; y=  0.797399819; z=  0.574169457; w= 0.184924453
timeStamp= 1305033538.703005075; T[0]= -0.350951046; T[1]= -0.194070444; T[2]= 0.154052213; x= 0.018163135; y=  0.799688339; z=  0.573843360; w= 0.175705656
timeStamp= 1305033538.743340015; T[0]= -0.345495373; T[1]= -0.191952944; T[2]= 0.148514122; x= 0.019227296; y=  0.802345872; z=  0.573275149; w= 0.165005982
timeStamp= 1305033538.770881891; T[0]= -0.338532597; T[1]= -0.192181766; T[2]= 0.141840190; x= 0.020314261; y=  0.804632008; z=  0.572930455; w= 0.154613495
timeStamp= 1305033538.802948952; T[0]= -0.334986717; T[1]= -0.190069914; T[2]= 0.136784881; x= 0.023068734; y=  0.807535112; z=  0.571360707; w= 0.144574285
timeStamp= 1305033538.844388962; T[0]= -0.330136240; T[1]= -0.187620997; T[2]= 0.132218018; x= 0.026193827; y=  0.809754312; z=  0.570815504; w= 0.133347064
timeStamp= 1305033538.870946884; T[0]= -0.326707810; T[1]= -0.185812011; T[2]= 0.125271201; x= 0.027462233; y=  0.812063694; z=  0.569480717; w= 0.124459080
timeStamp= 1305033538.902976990; T[0]= -0.324296147; T[1]= -0.182429850; T[2]= 0.120597154; x= 0.027387571; y=  0.815075397; z=  0.566913724; w= 0.116236016
timeStamp= 1305033538.944633961; T[0]= -0.320700169; T[1]= -0.180541068; T[2]= 0.113694444; x= 0.027172744; y=  0.817236781; z=  0.565761626; w= 0.106298752
timeStamp= 1305033538.970999002; T[0]= -0.314494312; T[1]= -0.179061294; T[2]= 0.110895663; x= 0.028808409; y=  0.819460154; z=  0.564514458; w= 0.094754808
timeStamp= 1305033539.003001928; T[0]= -0.312636316; T[1]= -0.176154569; T[2]= 0.104645818; x= 0.032223292; y=  0.820643663; z=  0.564056277; w= 0.085709929
timeStamp= 1305033539.044576883; T[0]= -0.308925927; T[1]= -0.171394765; T[2]= 0.102007858; x= 0.034466095; y=  0.822652638; z=  0.562375188; w= 0.076084197
timeStamp= 1305033539.071038008; T[0]= -0.310761184; T[1]= -0.169495359; T[2]= 0.091828071; x= 0.035376865; y=  0.822582364; z=  0.563241541; w= 0.069754541
timeStamp= 1305033539.103072882; T[0]= -0.306529999; T[1]= -0.166752905; T[2]= 0.089694135; x= 0.034829583; y=  0.824395955; z=  0.561569273; w= 0.061629131
timeStamp= 1305033539.144433022; T[0]= -0.305937797; T[1]= -0.163667142; T[2]= 0.082267389; x= 0.035091594; y=  0.824725628; z=  0.561694801; w= 0.055634063
timeStamp= 1305033539.171128035; T[0]= -0.302895725; T[1]= -0.160731554; T[2]= 0.077299878; x= 0.035040893; y=  0.825450003; z=  0.561241984; w= 0.049110141
timeStamp= 1305033539.202974081; T[0]= -0.301764727; T[1]= -0.157630473; T[2]= 0.074578680; x= 0.036025811; y=  0.826509356; z=  0.560092151; w= 0.043372922
timeStamp= 1305033539.244401932; T[0]= -0.300589740; T[1]= -0.152814806; T[2]= 0.069094718; x= 0.036111768; y=  0.826928139; z=  0.559822738; w= 0.038526226
timeStamp= 1305033539.271203041; T[0]= -0.301052004; T[1]= -0.146542847; T[2]= 0.064534217; x= 0.035879482; y=  0.827562034; z=  0.559169471; w= 0.034397740
timeStamp= 1305033539.303420067; T[0]= -0.302185744; T[1]= -0.139798731; T[2]= 0.063389152; x= 0.034540832; y=  0.828670084; z=  0.557817876; w= 0.030856486
timeStamp= 1305033539.344491005; T[0]= -0.301558852; T[1]= -0.135281414; T[2]= 0.060363673; x= 0.031968102; y=  0.829243183; z=  0.557378173; w= 0.025754765
timeStamp= 1305033539.371428013; T[0]= -0.300068676; T[1]= -0.133279175; T[2]= 0.054713674; x= 0.031290449; y=  0.828527868; z=  0.558725655; w= 0.019700494
timeStamp= 1305033539.403098106; T[0]= -0.303310007; T[1]= -0.127119049; T[2]= 0.052140966; x= 0.032892507; y=  0.828432322; z=  0.558903277; w= 0.015655655
timeStamp= 1305033539.443552971; T[0]= -0.304995596; T[1]= -0.120095879; T[2]= 0.049071275; x= 0.033321336; y=  0.827977121; z=  0.559675157; w= 0.010356022
timeStamp= 1305033539.471316099; T[0]= -0.306714326; T[1]= -0.116319142; T[2]= 0.045084827; x= 0.032491162; y=  0.826906681; z=  0.561370909; w= 0.005684159
timeStamp= 1305033539.503331900; T[0]= -0.305583566; T[1]= -0.110680237; T[2]= 0.040592898; x= 0.030555788; y=  0.826580286; z=  0.561986685; w= 0.001518007
timeStamp= 1305033539.542411089; T[0]= -0.305936366; T[1]= -0.104861327; T[2]= 0.038568035; x= 0.028142322; y=  0.826761484; z=  0.561843872; w= -0.002220385
timeStamp= 1305033539.571542025; T[0]= -0.307470083; T[1]= -0.101555169; T[2]= 0.031510085; x= 0.026794219; y=  0.824783027; z=  0.564769089; w= -0.007133691
timeStamp= 1305033539.603503942; T[0]= -0.312705100; T[1]= -0.096370064; T[2]= 0.027358048; x= 0.027022192; y=  0.824035168; z=  0.565798998; w= -0.010358715
timeStamp= 1305033539.642471075; T[0]= -0.312317312; T[1]= -0.091635823; T[2]= 0.025004614; x= 0.025568390; y=  0.823238313; z=  0.566929519; w= -0.014690203
timeStamp= 1305033539.671545029; T[0]= -0.316507757; T[1]= -0.085726313; T[2]= 0.020574413; x= 0.024200289; y=  0.821725905; z=  0.569092810; w= -0.017727485
timeStamp= 1305033539.703341961; T[0]= -0.321743309; T[1]= -0.081586555; T[2]= 0.015116356; x= 0.022141442; y=  0.820649385; z=  0.570673347; w= -0.019398218
timeStamp= 1305033539.743168116; T[0]= -0.326128036; T[1]= -0.078417741; T[2]= 0.007459074; x= 0.021365587; y=  0.819136202; z=  0.572845340; w= -0.020187372
timeStamp= 1305033539.771214962; T[0]= -0.326647222; T[1]= -0.075323492; T[2]= 0.004968312; x= 0.019593101; y=  0.819011807; z=  0.573022783; w= -0.021924693
timeStamp= 1305033539.803392887; T[0]= -0.328988373; T[1]= -0.070749134; T[2]= 0.003227014; x= 0.017001748; y=  0.819420457; z=  0.572431147; w= -0.024158226
timeStamp= 1305033539.844495058; T[0]= -0.333359361; T[1]= -0.068566427; T[2]= -0.000086233; x= 0.015686613; y=  0.818738818; z=  0.573328853; w= -0.026733432
timeStamp= 1305033539.871406078; T[0]= -0.337076694; T[1]= -0.065472558; T[2]= -0.004040949; x= 0.015966060; y=  0.818216324; z=  0.573879540; w= -0.030486504
timeStamp= 1305033539.903595924; T[0]= -0.338919640; T[1]= -0.064080298; T[2]= -0.006837562; x= 0.015790416; y=  0.817956626; z=  0.574003994; w= -0.034885477
timeStamp= 1305033539.939496994; T[0]= -0.341277987; T[1]= -0.060665913; T[2]= -0.007942714; x= 0.016169660; y=  0.818170667; z=  0.573468387; w= -0.038330670
timeStamp= 1305033539.971508026; T[0]= -0.345058620; T[1]= -0.058885261; T[2]= -0.010957133; x= 0.015900563; y=  0.818307161; z=  0.573051393; w= -0.041625265
timeStamp= 1305033540.003525019; T[0]= -0.346171975; T[1]= -0.058277629; T[2]= -0.010211177; x= 0.016050380; y=  0.818744540; z=  0.572081327; w= -0.046072215
timeStamp= 1305033540.039518118; T[0]= -0.350049198; T[1]= -0.057141051; T[2]= -0.011549175; x= 0.017621454; y=  0.818231881; z=  0.572536469; w= -0.048867866
timeStamp= 1305033540.071556091; T[0]= -0.352151513; T[1]= -0.056463078; T[2]= -0.010884203; x= 0.018552650; y=  0.818312764; z=  0.572088063; w= -0.052299224
timeStamp= 1305033540.103574991; T[0]= -0.351645172; T[1]= -0.056034766; T[2]= -0.008057460; x= 0.018327802; y=  0.818612278; z=  0.571372390; w= -0.055422395
timeStamp= 1305033540.139564991; T[0]= -0.354501605; T[1]= -0.056771211; T[2]= -0.008186512; x= 0.018892126; y=  0.817882121; z=  0.572218418; w= -0.057253681
timeStamp= 1305033540.171613932; T[0]= -0.355707139; T[1]= -0.056681812; T[2]= -0.005466446; x= 0.019442907; y=  0.817394614; z=  0.572543442; w= -0.060679596
timeStamp= 1305033540.203599930; T[0]= -0.356900394; T[1]= -0.057376876; T[2]= -0.003098987; x= 0.021269234; y=  0.816566169; z=  0.573169351; w= -0.065147467
timeStamp= 1305033540.239618063; T[0]= -0.359024167; T[1]= -0.057121761; T[2]= 0.001132369; x= 0.022453150; y=  0.816641629; z=  0.572592020; w= -0.068779886
timeStamp= 1305033540.271677017; T[0]= -0.359786630; T[1]= -0.059933923; T[2]= 0.003859058; x= 0.023158921; y=  0.815771282; z=  0.573338628; w= -0.072550982
timeStamp= 1305033540.303649902; T[0]= -0.361580759; T[1]= -0.061392304; T[2]= 0.007152352; x= 0.023166137; y=  0.815573990; z=  0.573304117; w= -0.074998982
timeStamp= 1305033540.339663982; T[0]= -0.361686766; T[1]= -0.064186096; T[2]= 0.011998259; x= 0.023159450; y=  0.815346181; z=  0.573270202; w= -0.077688277
timeStamp= 1305033540.371701956; T[0]= -0.363014311; T[1]= -0.065560468; T[2]= 0.017290555; x= 0.022947697; y=  0.815374017; z=  0.572942913; w= -0.079843692
timeStamp= 1305033540.403697968; T[0]= -0.365172684; T[1]= -0.067774668; T[2]= 0.020304888; x= 0.023479268; y=  0.814864874; z=  0.573335707; w= -0.082037061
timeStamp= 1305033540.439718008; T[0]= -0.364902198; T[1]= -0.069783822; T[2]= 0.027535651; x= 0.023100857; y=  0.815322340; z=  0.572449327; w= -0.083771072
timeStamp= 1305033540.471744061; T[0]= -0.367442250; T[1]= -0.073269591; T[2]= 0.030957056; x= 0.023302218; y=  0.814467549; z=  0.573422074; w= -0.085362040
timeStamp= 1305033540.503736019; T[0]= -0.365892142; T[1]= -0.075344950; T[2]= 0.037631456; x= 0.023150980; y=  0.814730465; z=  0.572485328; w= -0.089099765
timeStamp= 1305033540.539756060; T[0]= -0.367616743; T[1]= -0.079024494; T[2]= 0.041659981; x= 0.023548605; y=  0.814637661; z=  0.572352171; w= -0.090686239
timeStamp= 1305033540.571669102; T[0]= -0.369032145; T[1]= -0.081092685; T[2]= 0.049310051; x= 0.022707662; y=  0.815432072; z=  0.571105361; w= -0.091616318
timeStamp= 1305033540.603777885; T[0]= -0.367704242; T[1]= -0.082870305; T[2]= 0.056095853; x= 0.021110330; y=  0.815433979; z=  0.570881546; w= -0.093359873
timeStamp= 1305033540.639801979; T[0]= -0.365087718; T[1]= -0.086967707; T[2]= 0.061606556; x= 0.019962283; y=  0.814299583; z=  0.572166443; w= -0.095620126
timeStamp= 1305033540.671865940; T[0]= -0.367171586; T[1]= -0.088332593; T[2]= 0.066885807; x= 0.019177370; y=  0.812934041; z=  0.573884010; w= -0.097095869
timeStamp= 1305033540.703705072; T[0]= -0.369563043; T[1]= -0.088262513; T[2]= 0.073948130; x= 0.018174130; y=  0.812123418; z=  0.574632466; w= -0.099612996
timeStamp= 1305033540.739866018; T[0]= -0.370661736; T[1]= -0.090502515; T[2]= 0.077352583; x= 0.018270034; y=  0.810184717; z=  0.576943576; w= -0.101995133
timeStamp= 1305033540.771871090; T[0]= -0.371107519; T[1]= -0.092610009; T[2]= 0.081578635; x= 0.018020261; y=  0.808927000; z=  0.578408420; w= -0.103711158
timeStamp= 1305033540.803745031; T[0]= -0.370494485; T[1]= -0.094462253; T[2]= 0.086650051; x= 0.017948160; y=  0.808442771; z=  0.578616679; w= -0.106305785
timeStamp= 1305033540.839890957; T[0]= -0.371208221; T[1]= -0.096929513; T[2]= 0.089554928; x= 0.018957306; y=  0.807421565; z=  0.579631209; w= -0.108345009
timeStamp= 1305033540.871947050; T[0]= -0.372330278; T[1]= -0.098584279; T[2]= 0.092879482; x= 0.019152924; y=  0.807081997; z=  0.579818904; w= -0.109826110
timeStamp= 1305033540.903964996; T[0]= -0.371887833; T[1]= -0.101646245; T[2]= 0.094728947; x= 0.018535877; y=  0.806708694; z=  0.579969466; w= -0.111860886
timeStamp= 1305033540.940141916; T[0]= -0.371865749; T[1]= -0.104020789; T[2]= 0.097146742; x= 0.018682921; y=  0.806929469; z=  0.579372942; w= -0.113325976
timeStamp= 1305033540.972017050; T[0]= -0.373534799; T[1]= -0.107878476; T[2]= 0.098971620; x= 0.019376624; y=  0.807360172; z=  0.578434587; w= -0.114923812
timeStamp= 1305033541.003911018; T[0]= -0.374535978; T[1]= -0.110566027; T[2]= 0.102618366; x= 0.020216331; y=  0.808294415; z=  0.576604128; w= -0.117384464
timeStamp= 1305033541.040004015; T[0]= -0.376508623; T[1]= -0.113842063; T[2]= 0.105849028; x= 0.021067547; y=  0.808787286; z=  0.575422645; w= -0.119616210
timeStamp= 1305033541.071959019; T[0]= -0.377958596; T[1]= -0.116439044; T[2]= 0.108629704; x= 0.020895811; y=  0.809107602; z=  0.574483454; w= -0.121971413
timeStamp= 1305033541.103979111; T[0]= -0.378845572; T[1]= -0.120274499; T[2]= 0.111447327; x= 0.020675519; y=  0.809203148; z=  0.573687255; w= -0.125082672
timeStamp= 1305033541.140007019; T[0]= -0.378325820; T[1]= -0.123212777; T[2]= 0.113946877; x= 0.020681355; y=  0.809529841; z=  0.572556615; w= -0.128111631
timeStamp= 1305033541.171937943; T[0]= -0.379885703; T[1]= -0.126280814; T[2]= 0.118164763; x= 0.021171011; y=  0.810368896; z=  0.570926070; w= -0.129989982
timeStamp= 1305033541.203984976; T[0]= -0.381320447; T[1]= -0.130148172; T[2]= 0.122425221; x= 0.020338824; y=  0.810907722; z=  0.569686830; w= -0.132181108
timeStamp= 1305033541.239962101; T[0]= -0.381365925; T[1]= -0.133920223; T[2]= 0.126680464; x= 0.018985910; y=  0.811192989; z=  0.568793476; w= -0.134459749
timeStamp= 1305033541.271980047; T[0]= -0.382533133; T[1]= -0.137939498; T[2]= 0.131612882; x= 0.018470459; y=  0.811315000; z=  0.568072736; w= -0.136821598
timeStamp= 1305033541.303932905; T[0]= -0.382025599; T[1]= -0.141769961; T[2]= 0.137802497; x= 0.017470689; y=  0.811695278; z=  0.566916227; w= -0.139468551
timeStamp= 1305033541.339958906; T[0]= -0.383458704; T[1]= -0.145359263; T[2]= 0.144128174; x= 0.016875304; y=  0.811428189; z=  0.566646218; w= -0.142167211
timeStamp= 1305033541.371973038; T[0]= -0.384559572; T[1]= -0.149434716; T[2]= 0.149236977; x= 0.016504306; y=  0.810921311; z=  0.566495299; w= -0.145661384
timeStamp= 1305033541.404068947; T[0]= -0.384362429; T[1]= -0.153765067; T[2]= 0.155176684; x= 0.016193531; y=  0.810429871; z=  0.566328228; w= -0.149042115
timeStamp= 1305033541.439965963; T[0]= -0.385264844; T[1]= -0.157165989; T[2]= 0.160962850; x= 0.016067870; y=  0.809496045; z=  0.566825092; w= -0.152208164
timeStamp= 1305033541.472054958; T[0]= -0.383897096; T[1]= -0.161196411; T[2]= 0.166465700; x= 0.015094501; y=  0.808297217; z=  0.567319453; w= -0.156768411
timeStamp= 1305033541.504009008; T[0]= -0.383155078; T[1]= -0.164146230; T[2]= 0.171384484; x= 0.014886724; y=  0.807324469; z=  0.567834496; w= -0.159904897
timeStamp= 1305033541.539971113; T[0]= -0.385000646; T[1]= -0.167026013; T[2]= 0.177899659; x= 0.014768271; y=  0.806901038; z=  0.567894876; w= -0.161827028
timeStamp= 1305033541.572082043; T[0]= -0.384646893; T[1]= -0.170952812; T[2]= 0.181810558; x= 0.013794491; y=  0.805674076; z=  0.568516374; w= -0.165795505
timeStamp= 1305033541.604042053; T[0]= -0.383781374; T[1]= -0.174694061; T[2]= 0.185158253; x= 0.013911194; y=  0.804709554; z=  0.568580091; w= -0.170193091
timeStamp= 1305033541.639980078; T[0]= -0.385272771; T[1]= -0.177698821; T[2]= 0.191044301; x= 0.015072398; y=  0.804351568; z=  0.568081141; w= -0.173421919
timeStamp= 1305033541.672022104; T[0]= -0.386017144; T[1]= -0.182249025; T[2]= 0.194662660; x= 0.016284080; y=  0.803048909; z=  0.568384647; w= -0.178286716
timeStamp= 1305033541.704000950; T[0]= -0.385497153; T[1]= -0.185749933; T[2]= 0.199161768; x= 0.017203666; y=  0.802388430; z=  0.568037748; w= -0.182236001
timeStamp= 1305033541.739991903; T[0]= -0.388957113; T[1]= -0.188988060; T[2]= 0.203829557; x= 0.017728828; y=  0.801895201; z=  0.568311334; w= -0.183499277
timeStamp= 1305033541.772023916; T[0]= -0.390786529; T[1]= -0.193250999; T[2]= 0.207748652; x= 0.016112490; y=  0.801372528; z=  0.568141580; w= -0.186433718
timeStamp= 1305033541.803997040; T[0]= -0.390658021; T[1]= -0.196313784; T[2]= 0.213083968; x= 0.015793370; y=  0.800932825; z=  0.567449987; w= -0.190414608
timeStamp= 1305033541.839993000; T[0]= -0.392760664; T[1]= -0.200394094; T[2]= 0.219653264; x= 0.017416855; y=  0.800209582; z=  0.567611039; w= -0.192818463
timeStamp= 1305033541.872000933; T[0]= -0.395279199; T[1]= -0.203929871; T[2]= 0.222307920; x= 0.016431507; y=  0.798927367; z=  0.568579853; w= -0.195350781
timeStamp= 1305033541.903964996; T[0]= -0.398068368; T[1]= -0.207406670; T[2]= 0.229925871; x= 0.014877877; y=  0.798583031; z=  0.568125665; w= -0.198184088
timeStamp= 1305033541.939960957; T[0]= -0.399731427; T[1]= -0.209559754; T[2]= 0.235031366; x= 0.014099916; y=  0.797087669; z=  0.569004893; w= -0.201707289
timeStamp= 1305033541.971944094; T[0]= -0.402471721; T[1]= -0.213405460; T[2]= 0.242151245; x= 0.014629416; y=  0.795768797; z=  0.569293559; w= -0.206016496
timeStamp= 1305033542.003968000; T[0]= -0.403782010; T[1]= -0.216506824; T[2]= 0.247128069; x= 0.014534967; y=  0.793961465; z=  0.570095718; w= -0.210724279
timeStamp= 1305033542.039922953; T[0]= -0.405145526; T[1]= -0.220317125; T[2]= 0.253015280; x= 0.013472579; y=  0.792071879; z=  0.571122646; w= -0.215080351
timeStamp= 1305033542.071937084; T[0]= -0.406054884; T[1]= -0.223467618; T[2]= 0.259160459; x= 0.013359944; y=  0.790074646; z=  0.572079420; w= -0.219837755
timeStamp= 1305033542.103992939; T[0]= -0.408740103; T[1]= -0.227089852; T[2]= 0.265400380; x= 0.014269659; y=  0.788579285; z=  0.572796941; w= -0.223254934
timeStamp= 1305033542.139985085; T[0]= -0.411300093; T[1]= -0.229566231; T[2]= 0.271775752; x= 0.014264164; y=  0.787389457; z=  0.573119879; w= -0.226600870
timeStamp= 1305033542.172013044; T[0]= -0.413663328; T[1]= -0.232111916; T[2]= 0.279233009; x= 0.014405109; y=  0.786569536; z=  0.572897315; w= -0.229977116
timeStamp= 1305033542.204179049; T[0]= -0.416259199; T[1]= -0.236000687; T[2]= 0.285191238; x= 0.014449860; y=  0.785465658; z=  0.573189437; w= -0.232999548
timeStamp= 1305033542.240318060; T[0]= -0.419472754; T[1]= -0.238898814; T[2]= 0.290584177; x= 0.013852767; y=  0.784276009; z=  0.573286951; w= -0.236772627
timeStamp= 1305033542.271975994; T[0]= -0.420139760; T[1]= -0.241790563; T[2]= 0.297355920; x= 0.013771801; y=  0.783323646; z=  0.572466075; w= -0.241861477
timeStamp= 1305033542.304127932; T[0]= -0.422590137; T[1]= -0.245298743; T[2]= 0.302115083; x= 0.014918665; y=  0.782325983; z=  0.572001934; w= -0.246083722
timeStamp= 1305033542.340007067; T[0]= -0.423960149; T[1]= -0.249310553; T[2]= 0.308127463; x= 0.015809027; y=  0.781805754; z=  0.570986807; w= -0.250007600
timeStamp= 1305033542.372071028; T[0]= -0.424497664; T[1]= -0.253244609; T[2]= 0.313703507; x= 0.016193135; y=  0.781598210; z=  0.569741249; w= -0.253450036
timeStamp= 1305033542.407881021; T[0]= -0.426349670; T[1]= -0.256317437; T[2]= 0.319441706; x= 0.016932271; y=  0.781559169; z=  0.568572164; w= -0.256133258
timeStamp= 1305033542.439965963; T[0]= -0.427929342; T[1]= -0.260717243; T[2]= 0.325922728; x= 0.017396199; y=  0.781933308; z=  0.567023456; w= -0.258383483
timeStamp= 1305033542.471999884; T[0]= -0.430534780; T[1]= -0.264166147; T[2]= 0.333038330; x= 0.017274037; y=  0.781965554; z=  0.565956235; w= -0.260624260
timeStamp= 1305033542.507853985; T[0]= -0.431688935; T[1]= -0.269192100; T[2]= 0.338261276; x= 0.017073050; y=  0.781262577; z=  0.565185368; w= -0.264391273
timeStamp= 1305033542.540011883; T[0]= -0.432847798; T[1]= -0.273100793; T[2]= 0.346121073; x= 0.016413439; y=  0.781257331; z=  0.563720942; w= -0.267555982
timeStamp= 1305033542.571969032; T[0]= -0.435112506; T[1]= -0.277633727; T[2]= 0.352483690; x= 0.017140480; y=  0.780738533; z=  0.562613964; w= -0.271328211
timeStamp= 1305033542.608015060; T[0]= -0.435500801; T[1]= -0.282454818; T[2]= 0.360715687; x= 0.017219743; y=  0.780756354; z=  0.560510099; w= -0.275592715
timeStamp= 1305033542.639940977; T[0]= -0.436734885; T[1]= -0.287040591; T[2]= 0.365760267; x= 0.017231533; y=  0.780108392; z=  0.559330463; w= -0.279791445
timeStamp= 1305033542.672238111; T[0]= -0.436884582; T[1]= -0.292506486; T[2]= 0.373898864; x= 0.017663058; y=  0.780197680; z=  0.557064652; w= -0.284004390
timeStamp= 1305033542.707959890; T[0]= -0.435712695; T[1]= -0.297356427; T[2]= 0.382382810; x= 0.016994510; y=  0.779840708; z=  0.555801690; w= -0.287478715
timeStamp= 1305033542.740019083; T[0]= -0.435568690; T[1]= -0.302619815; T[2]= 0.391682088; x= 0.015949963; y=  0.779162526; z=  0.555262923; w= -0.290403813
timeStamp= 1305033542.771950006; T[0]= -0.434269994; T[1]= -0.307073325; T[2]= 0.399537504; x= 0.014951884; y=  0.778020680; z=  0.555160165; w= -0.293695986
timeStamp= 1305033542.808027983; T[0]= -0.433046103; T[1]= -0.312423229; T[2]= 0.407376289; x= 0.014983112; y=  0.777344882; z=  0.554796517; w= -0.296160609
timeStamp= 1305033542.839939117; T[0]= -0.433776706; T[1]= -0.319251567; T[2]= 0.414291888; x= 0.014706240; y=  0.776346862; z=  0.555320203; w= -0.297806352
timeStamp= 1305033542.871963978; T[0]= -0.431300104; T[1]= -0.322523922; T[2]= 0.421268463; x= 0.012930308; y=  0.775818050; z=  0.554069817; w= -0.301571995
timeStamp= 1305033542.908103943; T[0]= -0.429341435; T[1]= -0.326542795; T[2]= 0.429035097; x= 0.013703828; y=  0.775424123; z=  0.552848220; w= -0.304775864
timeStamp= 1305033542.939843893; T[0]= -0.429000258; T[1]= -0.331906021; T[2]= 0.437779158; x= 0.014251212; y=  0.775008857; z=  0.552370727; w= -0.306666970
timeStamp= 1305033542.971973896; T[0]= -0.428755999; T[1]= -0.335492373; T[2]= 0.444487244; x= 0.012708444; y=  0.773925185; z=  0.552624285; w= -0.309005797
timeStamp= 1305033543.007967949; T[0]= -0.425830543; T[1]= -0.337733984; T[2]= 0.451693624; x= 0.010945547; y=  0.773096085; z=  0.552200496; w= -0.311892778
timeStamp= 1305033543.039967060; T[0]= -0.425835788; T[1]= -0.342011273; T[2]= 0.457956672; x= 0.011464370; y=  0.771979094; z=  0.552679479; w= -0.313786864
timeStamp= 1305033543.072134972; T[0]= -0.424990982; T[1]= -0.345067382; T[2]= 0.464506805; x= 0.010534013; y=  0.771218300; z=  0.552335799; w= -0.316285372
timeStamp= 1305033543.107924938; T[0]= -0.424128711; T[1]= -0.347640246; T[2]= 0.468600303; x= 0.010469506; y=  0.770283997; z=  0.551721632; w= -0.319618553
timeStamp= 1305033543.139950991; T[0]= -0.423114121; T[1]= -0.349917769; T[2]= 0.474983245; x= 0.010751035; y=  0.770406604; z=  0.550099313; w= -0.322100401
timeStamp= 1305033543.172106028; T[0]= -0.424142480; T[1]= -0.354546040; T[2]= 0.482178211; x= 0.011859046; y=  0.769669175; z=  0.549452960; w= -0.324915439
timeStamp= 1305033543.207931042; T[0]= -0.424796730; T[1]= -0.358133376; T[2]= 0.487667143; x= 0.011230584; y=  0.768392205; z=  0.548764586; w= -0.329096675
timeStamp= 1305033543.240032911; T[0]= -0.422357917; T[1]= -0.360437572; T[2]= 0.493186653; x= 0.009860506; y=  0.767117321; z=  0.547897398; w= -0.333529830
timeStamp= 1305033543.272003889; T[0]= -0.423582494; T[1]= -0.365581989; T[2]= 0.497247458; x= 0.010096752; y=  0.765643597; z=  0.547800481; w= -0.337049633
timeStamp= 1305033543.308000088; T[0]= -0.422690630; T[1]= -0.367897660; T[2]= 0.502313972; x= 0.010533248; y=  0.764345229; z=  0.546192348; w= -0.342548192
timeStamp= 1305033543.339972019; T[0]= -0.420652926; T[1]= -0.370693207; T[2]= 0.507028103; x= 0.011524527; y=  0.762855649; z=  0.544954121; w= -0.347769082
timeStamp= 1305033543.371989965; T[0]= -0.420771331; T[1]= -0.375330478; T[2]= 0.511635959; x= 0.012416512; y=  0.761566639; z=  0.544053495; w= -0.351948500
timeStamp= 1305033543.407963991; T[0]= -0.423015296; T[1]= -0.379910737; T[2]= 0.518572330; x= 0.012947975; y=  0.760124743; z=  0.543307185; w= -0.356174052
timeStamp= 1305033543.440047979; T[0]= -0.422204882; T[1]= -0.382498324; T[2]= 0.522365212; x= 0.012169369; y=  0.757902265; z=  0.542172849; w= -0.362607867
